CASE,PIPE DIAMETER [mm],COLUMN LENGTH [mm],PARTICLES DIAMETER [mm],PARTICLES COUNT,L/D,D/Dp,POROSITY,FLOW RATE [L/min],TEMPERATURE [℃],SUPERFICIAL VELOCITY [m/s],PRESSURE DROP [Pa],STAT VERIFIED

SP-10-D100x171-G359.8,100,171,10,1500,1.71,10,0.415,359.8,,0.764,30,35,32.5,TRUE
SP-10-D100x171-G401.14,100,171,10,1500,1.71,10,0.415,401.14,,0.851,40,45,42.5,TRUE
SP-10-D100x171-G421.04,100,171,10,1500,1.71,10,0.415,421.04,,0.893,45,50,47.5,TRUE
SP-10-D100x171-G442.47,100,171,10,1500,1.71,10,0.415,442.47,,0.939,50,55,52.5,TRUE
SP-10-D100x171-G468.5,100,171,10,1500,1.71,10,0.415,468.5,,0.994,65,70,67.5,TRUE
SP-10-D100x171-G482.28,100,171,10,1500,1.71,10,0.415,482.28,,1.023,75,80,77.5,TRUE
SP-10-D100x171-G497.59,100,171,10,1500,1.71,10,0.415,497.59,,1.056,85,90,87.5,TRUE
SP-10-D100x171-G526.68,100,171,10,1500,1.71,10,0.415,526.68,,1.118,95,100,97.5,TRUE
SP-10-D100x171-G546.59,100,171,10,1500,1.71,10,0.415,546.59,,1.16,105,110,107.5,TRUE
SP-10-D100x171-G561.9,100,171,10,1500,1.71,10,0.415,561.9,,1.192,120,125,122.5,TRUE
SP-10-D100x171-G592.52,100,171,10,1500,1.71,10,0.415,592.52,,1.257,135,140,137.5,TRUE
SP-10-D100x171-G607.83,100,171,10,1500,1.71,10,0.415,607.83,,1.29,145,150,147.5,TRUE
SP-10-D100x171-G621.61,100,171,10,1500,1.71,10,0.415,621.61,,1.319,160,165,162.5,TRUE
SP-10-D100x171-G644.57,100,171,10,1500,1.71,10,0.415,644.57,,1.368,175,180,177.5,TRUE
SP-10-D100x171-G650.7,100,171,10,1500,1.71,10,0.415,650.7,,1.381,190,195,192.5,TRUE
SP-10-D100x171-G681.32,100,171,10,1500,1.71,10,0.415,681.32,,1.446,210,215,212.5,TRUE
SP-10-D100x171-G699.69,100,171,10,1500,1.71,10,0.415,699.69,,1.485,230,235,232.5,TRUE
SP-10-D100x171-G730.31,100,171,10,1500,1.71,10,0.415,730.31,,1.55,245,250,247.5,TRUE
SP-10-D100x171-G747.15,100,171,10,1500,1.71,10,0.415,747.15,,1.586,265,270,267.5,TRUE
SP-10-D100x171-G780.84,100,171,10,1500,1.71,10,0.415,780.84,,1.657,285,290,287.5,TRUE
SP-10-D100x171-G794.62,100,171,10,1500,1.71,10,0.415,794.62,,1.686,305,310,307.5,TRUE
SP-10-D100x171-G820.65,100,171,10,1500,1.71,10,0.415,820.65,,1.741,325,330,327.5,TRUE
SP-10-D100x171-G843.61,100,171,10,1500,1.71,10,0.415,843.61,,1.79,345,350,347.5,TRUE
SP-10-D100x171-G863.52,100,171,10,1500,1.71,10,0.415,863.52,,1.832,365,370,367.5,TRUE
SP-10-D100x171-G888.01,100,171,10,1500,1.71,10,0.415,888.01,,1.884,385,390,387.5,TRUE
SP-10-D100x171-G915.57,100,171,10,1500,1.71,10,0.415,915.57,,1.943,415,420,417.5,TRUE
SP-10-D100x171-G940.07,100,171,10,1500,1.71,10,0.415,940.07,,1.995,444,450,447,TRUE
SP-10-D100x171-G950.79,100,171,10,1500,1.71,10,0.415,950.79,,2.018,465,470,467.5,TRUE
SP-10-D100x171-G969.16,100,171,10,1500,1.71,10,0.415,969.16,,2.057,490,499,494.5,TRUE
SP-10-D100x171-G996.72,100,171,10,1500,1.71,10,0.415,996.72,,2.115,515,520,517.5,TRUE
SP-10-D100x171-G1018.15,100,171,10,1500,1.71,10,0.415,1018.15,,2.161,535,540,537.5,TRUE
SP-10-D100x171-G1053.37,100,171,10,1500,1.71,10,0.415,1053.37,,2.235,575,580,577.5,TRUE
SP-10-D100x171-G1061.02,100,171,10,1500,1.71,10,0.415,1061.02,,2.252,595,600,597.5,TRUE
SP-10-D100x171-G1071.74,100,171,10,1500,1.71,10,0.415,1071.74,,2.274,625,630,627.5,TRUE
SP-10-D100x171-G1091.64,100,171,10,1500,1.71,10,0.415,1091.64,,2.317,655,660,657.5,TRUE
SP-10-D100x171-G1120.73,100,171,10,1500,1.71,10,0.415,1120.73,,2.378,685,690,687.5,TRUE
SP-10-D100x195-G339.89,100,195,10,1700,1.95,10,0.419,339.89,,0.721,30,40,35,TRUE
SP-10-D100x195-G364.39,100,195,10,1700,1.95,10,0.419,364.39,,0.773,40,45,42.5,TRUE
SP-10-D100x195-G384.29,100,195,10,1700,1.95,10,0.419,384.29,,0.815,50,55,52.5,TRUE
SP-10-D100x195-G410.32,100,195,10,1700,1.95,10,0.419,410.32,,0.871,55,60,57.5,TRUE
SP-10-D100x195-G419.51,100,195,10,1700,1.95,10,0.419,419.51,,0.89,65,70,67.5,TRUE
SP-10-D100x195-G460.85,100,195,10,1700,1.95,10,0.419,460.85,,0.978,80,85,82.5,TRUE
SP-10-D100x195-G482.28,100,195,10,1700,1.95,10,0.419,482.28,,1.023,90,95,92.5,TRUE
SP-10-D100x195-G489.94,100,195,10,1700,1.95,10,0.419,489.94,,1.04,100,105,102.5,TRUE
SP-10-D100x195-G512.9,100,195,10,1700,1.95,10,0.419,512.9,,1.088,110,115,112.5,TRUE
SP-10-D100x195-G537.4,100,195,10,1700,1.95,10,0.419,537.4,,1.14,125,130,127.5,TRUE
SP-10-D100x195-G549.65,100,195,10,1700,1.95,10,0.419,549.65,,1.166,135,140,137.5,TRUE
SP-10-D100x195-G572.61,100,195,10,1700,1.95,10,0.419,572.61,,1.215,150,155,152.5,TRUE
SP-10-D100x195-G597.11,100,195,10,1700,1.95,10,0.419,597.11,,1.267,165,170,167.5,TRUE
SP-10-D100x195-G610.89,100,195,10,1700,1.95,10,0.419,610.89,,1.296,180,185,182.5,TRUE
SP-10-D100x195-G627.73,100,195,10,1700,1.95,10,0.419,627.73,,1.332,195,200,197.5,TRUE
SP-10-D100x195-G658.35,100,195,10,1700,1.95,10,0.419,658.35,,1.397,215,220,217.5,TRUE
SP-10-D100x195-G673.66,100,195,10,1700,1.95,10,0.419,673.66,,1.43,235,240,237.5,TRUE
SP-10-D100x195-G698.16,100,195,10,1700,1.95,10,0.419,698.16,,1.482,250,255,252.5,TRUE
SP-10-D100x195-G718.06,100,195,10,1700,1.95,10,0.419,718.06,,1.524,270,275,272.5,TRUE
SP-10-D100x195-G748.69,100,195,10,1700,1.95,10,0.419,748.69,,1.589,295,300,297.5,TRUE
SP-10-D100x195-G765.53,100,195,10,1700,1.95,10,0.419,765.53,,1.625,315,320,317.5,TRUE
SP-10-D100x195-G790.02,100,195,10,1700,1.95,10,0.419,790.02,,1.676,335,340,337.5,TRUE
SP-10-D100x195-G805.34,100,195,10,1700,1.95,10,0.419,805.34,,1.709,350,355,352.5,TRUE
SP-10-D100x195-G823.71,100,195,10,1700,1.95,10,0.419,823.71,,1.748,379,385,382,TRUE
SP-10-D100x195-G851.27,100,195,10,1700,1.95,10,0.419,851.27,,1.806,395,400,397.5,TRUE
SP-10-D100x195-G884.95,100,195,10,1700,1.95,10,0.419,884.95,,1.878,425,430,427.5,TRUE
SP-10-D100x195-G901.79,100,195,10,1700,1.95,10,0.419,901.79,,1.914,455,460,457.5,TRUE
SP-10-D100x195-G920.16,100,195,10,1700,1.95,10,0.419,920.16,,1.953,475,480,477.5,TRUE
SP-10-D100x195-G930.88,100,195,10,1700,1.95,10,0.419,930.88,,1.975,495,500,497.5,TRUE
SP-10-D100x195-G964.56,100,195,10,1700,1.95,10,0.419,964.56,,2.047,525,530,527.5,TRUE
SP-10-D100x214-G252.62,100,214,10,1900,2.14,10,0.408,252.62,24.3,0.536,40,45,42.5,TRUE
SP-10-D100x214-G281.71,100,214,10,1900,2.14,10,0.408,281.71,,0.598,50,55,52.5,TRUE
SP-10-D100x214-G274.06,100,214,10,1900,2.14,10,0.408,274.06,,0.582,45,51,48,TRUE
SP-10-D100x214-G298.56,100,214,10,1900,2.14,10,0.408,298.56,,0.634,55,60,57.5,TRUE
SP-10-D100x214-G324.58,100,214,10,1900,2.14,10,0.408,324.58,,0.689,65,70,67.5,TRUE
SP-10-D100x214-G342.96,100,214,10,1900,2.14,10,0.408,342.96,,0.728,80,85,82.5,TRUE
SP-10-D100x214-G365.92,100,214,10,1900,2.14,10,0.408,365.92,,0.777,90,95,92.5,TRUE
SP-10-D100x214-G388.89,100,214,10,1900,2.14,10,0.408,388.89,,0.825,100,105,102.5,TRUE
SP-10-D100x214-G413.38,100,214,10,1900,2.14,10,0.408,413.38,,0.877,110,115,112.5,TRUE
SP-10-D100x214-G436.35,100,214,10,1900,2.14,10,0.408,436.35,,0.926,120,125,122.5,TRUE
SP-10-D100x214-G460.85,100,214,10,1900,2.14,10,0.408,460.85,,0.978,135,140,137.5,TRUE
SP-10-D100x214-G480.75,100,214,10,1900,2.14,10,0.408,480.75,,1.02,150,155,152.5,TRUE
SP-10-D100x214-G503.72,100,214,10,1900,2.14,10,0.408,503.72,,1.069,165,170,167.5,TRUE
SP-10-D100x214-G529.75,100,214,10,1900,2.14,10,0.408,529.75,,1.124,180,185,182.5,TRUE
SP-10-D100x214-G551.18,100,214,10,1900,2.14,10,0.408,551.18,,1.17,200,205,202.5,TRUE
SP-10-D100x214-G561.9,100,214,10,1900,2.14,10,0.408,561.9,,1.192,215,220,217.5,TRUE
SP-10-D100x214-G590.99,100,214,10,1900,2.14,10,0.408,590.99,,1.254,235,240,237.5,TRUE
SP-10-D100x214-G623.14,100,214,10,1900,2.14,10,0.408,623.14,,1.322,255,260,257.5,TRUE
SP-10-D100x214-G636.92,100,214,10,1900,2.14,10,0.408,636.92,,1.352,270,275,272.5,TRUE
SP-10-D100x214-G652.23,100,214,10,1900,2.14,10,0.408,652.23,,1.384,275,280,277.5,TRUE
SP-10-D100x214-G682.85,100,214,10,1900,2.14,10,0.408,682.85,,1.449,315,320,317.5,TRUE
SP-10-D100x214-G695.1,100,214,10,1900,2.14,10,0.408,695.1,,1.475,335,340,337.5,TRUE
SP-10-D100x214-G716.53,100,214,10,1900,2.14,10,0.408,716.53,,1.521,355,360,357.5,TRUE
SP-10-D100x214-G739.5,100,214,10,1900,2.14,10,0.408,739.5,,1.569,385,390,387.5,TRUE
SP-10-D100x214-G765.53,100,214,10,1900,2.14,10,0.408,765.53,,1.625,400,405,402.5,TRUE
SP-10-D100x214-G786.96,100,214,10,1900,2.14,10,0.408,786.96,,1.67,425,430,427.5,TRUE
SP-10-D100x214-G797.68,100,214,10,1900,2.14,10,0.408,797.68,,1.693,455,460,457.5,TRUE
SP-10-D100x214-G817.58,100,214,10,1900,2.14,10,0.408,817.58,,1.735,475,482,478.5,TRUE
SP-10-D100x214-G834.43,100,214,10,1900,2.14,10,0.408,834.43,,1.771,505,510,507.5,TRUE
SP-10-D100x214-G855.86,100,214,10,1900,2.14,10,0.408,855.86,,1.816,535,540,537.5,TRUE
SP-10-D100x214-G869.64,100,214,10,1900,2.14,10,0.408,869.64,,1.845,555,560,557.5,TRUE
SP-10-D100x214-G903.32,100,214,10,1900,2.14,10,0.408,903.32,,1.917,595,600,597.5,TRUE
SP-10-D100x214-G909.45,100,214,10,1900,2.14,10,0.408,909.45,,1.93,615,620,617.5,TRUE
SP-10-D100x214-G929.35,100,214,10,1900,2.14,10,0.408,929.35,,1.972,645,650,647.5,TRUE
SP-10-D100x214-G952.32,100,214,10,1900,2.14,10,0.408,952.32,,2.021,675,680,677.5,TRUE
SP-42-D100x157-G502.19,100,157,42,12,1.57,2.380952381,0.622,502.19,24.5,1.066,20,25,22.5,TRUE
SP-42-D100x157-G548.12,100,157,42,15,1.57,2.380952381,0.528,548.12,,1.163,25,30,27.5,TRUE
SP-42-D100x157-G598.64,100,157,42,15,1.57,2.380952381,0.528,598.64,,1.27,30,35,32.5,TRUE
SP-42-D100x157-G649.17,100,157,42,15,1.57,2.380952381,0.528,649.17,,1.378,35,40,37.5,TRUE
SP-42-D100x157-G698.16,100,157,42,15,1.57,2.380952381,0.528,698.16,,1.482,40,45,42.5,TRUE
SP-42-D100x157-G747.15,100,157,42,15,1.57,2.380952381,0.528,747.15,,1.586,50,55,52.5,TRUE
SP-42-D100x157-G796.15,100,157,42,15,1.57,2.380952381,0.528,796.15,,1.689,60,65,62.5,TRUE
SP-42-D100x157-G840.55,100,157,42,15,1.57,2.380952381,0.528,840.55,,1.784,65,70,67.5,TRUE
SP-42-D100x157-G889.54,100,157,42,15,1.57,2.380952381,0.528,889.54,,1.888,70,75,72.5,TRUE
SP-42-D100x157-G932.41,100,157,42,15,1.57,2.380952381,0.528,932.41,,1.979,80,85,82.5,TRUE
SP-42-D100x157-G979.88,100,157,42,15,1.57,2.380952381,0.528,979.88,,2.079,90,95,92.5,TRUE
SP-42-D100x157-G1013.56,100,157,42,15,1.57,2.380952381,0.528,1013.56,,2.151,100,105,102.5,TRUE
SP-42-D100x157-G1057.96,100,157,42,15,1.57,2.380952381,0.528,1057.96,,2.245,110,115,112.5,TRUE
SP-42-D100x157-G1071.74,100,157,42,15,1.57,2.380952381,0.528,1071.74,24.6,2.274,145,150,147.5,TRUE
SP-42-D100x157-G1090.11,100,157,42,15,1.57,2.380952381,0.528,1090.11,,2.313,155,160,157.5,TRUE
SP-42-D100x157-G1103.89,100,157,42,15,1.57,2.380952381,0.528,1103.89,,2.343,166,172,169,TRUE
SP-42-D100x157-G1116.14,100,157,42,15,1.57,2.380952381,0.528,1116.14,,2.369,180,185,182.5,TRUE
SP-42-D100x157-G1132.98,100,157,42,15,1.57,2.380952381,0.528,1132.98,,2.404,190,195,192.5,TRUE
SP-42-D100x157-G1146.76,100,157,42,15,1.57,2.380952381,0.528,1146.76,,2.434,205,210,207.5,TRUE
SP-42-D100x157-G1181.97,100,157,42,15,1.57,2.380952381,0.528,1181.97,,2.508,220,225,222.5,TRUE
SP-42-D100x157-G1206.47,100,157,42,15,1.57,2.380952381,0.528,1206.47,,2.56,235,240,237.5,TRUE
SP-42-D100x157-G1218.72,100,157,42,15,1.57,2.380952381,0.528,1218.72,,2.586,245,250,247.5,TRUE
SP-42-D100x157-G1235.56,100,157,42,15,1.57,2.380952381,0.528,1235.56,,2.622,265,270,267.5,TRUE
SP-42-D100x157-G1243.22,100,157,42,15,1.57,2.380952381,0.528,1243.22,,2.638,280,285,282.5,TRUE
SP-42-D100x157-G1255.47,100,157,42,15,1.57,2.380952381,0.528,1255.47,,2.664,290,295,292.5,TRUE
SP-42-D100x157-G1266.18,100,157,42,15,1.57,2.380952381,0.528,1266.18,,2.687,305,310,307.5,TRUE
SP-42-D100x157-G1283.02,100,157,42,15,1.57,2.380952381,0.528,1283.02,,2.723,325,330,327.5,TRUE
SP-42-D100x157-G1290.68,100,157,42,15,1.57,2.380952381,0.528,1290.68,,2.739,335,340,337.5,TRUE
SP-42-D100x157-G1304.46,100,157,42,15,1.57,2.380952381,0.528,1304.46,,2.768,355,360,357.5,TRUE
SP-42-D100x255-G526.68,100,255,42,25,2.55,2.380952381,0.516,526.68,,1.118,25,30,27.5,TRUE
SP-42-D100x255-G575.68,100,255,42,25,2.55,2.380952381,0.516,575.68,,1.222,30,35,32.5,TRUE
SP-42-D100x255-G598.64,100,255,42,25,2.55,2.380952381,0.516,598.64,,1.27,35,40,37.5,TRUE
SP-42-D100x255-G649.17,100,255,42,25,2.55,2.380952381,0.516,649.17,,1.378,40,45,42.5,TRUE
SP-42-D100x255-G688.97,100,255,42,25,2.55,2.380952381,0.516,688.97,,1.462,50,55,52.5,TRUE
SP-42-D100x255-G730.31,100,255,42,25,2.55,2.380952381,0.516,730.31,,1.55,55,60,57.5,TRUE
SP-42-D100x255-G774.71,100,255,42,25,2.55,2.380952381,0.516,774.71,,1.644,65,70,67.5,TRUE
SP-42-D100x255-G823.71,100,255,42,25,2.55,2.380952381,0.516,823.71,,1.748,75,80,77.5,TRUE
SP-42-D100x255-G854.33,100,255,42,25,2.55,2.380952381,0.516,854.33,,1.813,80,85,82.5,TRUE
SP-42-D100x255-G898.73,100,255,42,25,2.55,2.380952381,0.516,898.73,,1.907,90,95,92.5,TRUE
SP-42-D100x255-G940.07,100,255,42,25,2.55,2.380952381,0.516,940.07,,1.995,100,105,102.5,TRUE
SP-42-D100x255-G976.81,100,255,42,25,2.55,2.380952381,0.516,976.81,,2.073,110,115,112.5,TRUE
SP-42-D100x255-G1022.74,100,255,42,25,2.55,2.380952381,0.516,1022.74,,2.17,125,130,127.5,TRUE
SP-42-D100x255-G1053.37,100,255,42,25,2.55,2.380952381,0.516,1053.37,,2.235,135,140,137.5,TRUE
SP-42-D100x255-G1094.7,100,255,42,25,2.55,2.380952381,0.516,1094.7,,2.323,145,150,147.5,TRUE
SP-42-D100x255-G1117.67,100,255,42,25,2.55,2.380952381,0.516,1117.67,,2.372,155,160,157.5,TRUE
SP-42-D100x255-G1175.85,100,255,42,25,2.55,2.380952381,0.516,1175.85,,2.495,175,180,177.5,TRUE
SP-42-D100x255-G1218.72,100,255,42,25,2.55,2.380952381,0.516,1218.72,,2.586,185,190,187.5,TRUE
SP-42-D100x255-G1243.22,100,255,42,25,2.55,2.380952381,0.516,1243.22,,2.638,200,205,202.5,TRUE
SP-42-D100x255-G1286.09,100,255,42,25,2.55,2.380952381,0.516,1286.09,,2.729,215,220,217.5,TRUE
SP-42-D100x255-G1330.49,100,255,42,25,2.55,2.380952381,0.516,1330.49,,2.823,230,235,232.5,TRUE
SP-42-D100x255-G1379.48,100,255,42,25,2.55,2.380952381,0.516,1379.48,,2.927,245,250,247.5,TRUE
SP-42-D100x255-G1414.69,100,255,42,25,2.55,2.380952381,0.516,1414.69,,3.002,265,270,267.5,TRUE
SP-42-D100x255-G1454.5,100,255,42,25,2.55,2.380952381,0.516,1454.5,,3.087,285,290,287.5,TRUE
SP-42-D100x255-G1486.65,100,255,42,25,2.55,2.380952381,0.516,1486.65,,3.155,295,300,297.5,TRUE
SP-42-D100x255-G1534.12,100,255,42,25,2.55,2.380952381,0.516,1534.12,,3.255,315,320,317.5,TRUE
SP-42-D100x255-G1573.92,100,255,42,25,2.55,2.380952381,0.516,1573.92,,3.34,335,340,337.5,TRUE
SP-42-D100x255-G1612.2,100,255,42,25,2.55,2.380952381,0.516,1612.2,,3.421,355,360,357.5,TRUE
SP-42-D100x255-G1642.82,100,255,42,25,2.55,2.380952381,0.516,1642.82,,3.486,365,370,367.5,TRUE
SP-42-D100x255-G1690.28,100,255,42,25,2.55,2.380952381,0.516,1690.28,,3.587,395,400,397.5,TRUE
SP-42-D100x255-G1717.84,100,255,42,25,2.55,2.380952381,0.516,1717.84,,3.645,415,420,417.5,TRUE
SP-42-D100x355-G502.19,100,355,42,35,3.55,2.380952381,0.513,502.19,,1.066,25,30,27.5,TRUE
SP-42-D100x355-G555.77,100,355,42,35,3.55,2.380952381,0.513,555.77,,1.179,30,35,32.5,TRUE
SP-42-D100x355-G590.99,100,355,42,35,3.55,2.380952381,0.513,590.99,,1.254,35,40,37.5,TRUE
SP-42-D100x355-G617.02,100,355,42,35,3.55,2.380952381,0.513,617.02,,1.309,40,45,42.5,TRUE
SP-42-D100x355-G667.54,100,355,42,35,3.55,2.380952381,0.513,667.54,,1.417,50,55,52.5,TRUE
SP-42-D100x355-G708.88,100,355,42,35,3.55,2.380952381,0.513,708.88,,1.504,60,65,62.5,TRUE
SP-42-D100x355-G742.56,100,355,42,35,3.55,2.380952381,0.513,742.56,,1.576,70,75,72.5,TRUE
SP-42-D100x355-G780.84,100,355,42,35,3.55,2.380952381,0.513,780.84,,1.657,80,85,82.5,TRUE
SP-42-D100x355-G822.18,100,355,42,35,3.55,2.380952381,0.513,822.18,,1.745,90,95,92.5,TRUE
SP-42-D100x355-G869.64,100,355,42,35,3.55,2.380952381,0.513,869.64,,1.845,100,105,102.5,TRUE
SP-42-D100x355-G909.45,100,355,42,35,3.55,2.380952381,0.513,909.45,,1.93,110,115,112.5,TRUE
SP-42-D100x355-G946.19,100,355,42,35,3.55,2.380952381,0.513,946.19,,2.008,120,125,122.5,TRUE
SP-42-D100x355-G973.75,100,355,42,35,3.55,2.380952381,0.513,973.75,,2.066,135,140,137.5,TRUE
SP-42-D100x355-G1016.62,100,355,42,35,3.55,2.380952381,0.513,1016.62,,2.157,145,150,147.5,TRUE
SP-42-D100x355-G1053.37,100,355,42,35,3.55,2.380952381,0.513,1053.37,,2.235,160,165,162.5,TRUE
SP-42-D100x355-G1099.3,100,355,42,35,3.55,2.380952381,0.513,1099.3,,2.333,170,175,172.5,TRUE
SP-42-D100x355-G1132.98,100,355,42,35,3.55,2.380952381,0.513,1132.98,,2.404,185,190,187.5,TRUE
SP-42-D100x355-G1162.07,100,355,42,35,3.55,2.380952381,0.513,1162.07,,2.466,200,205,202.5,TRUE
SP-42-D100x355-G1201.88,100,355,42,35,3.55,2.380952381,0.513,1201.88,,2.55,215,220,217.5,TRUE
SP-42-D100x355-G1235.56,100,355,42,35,3.55,2.380952381,0.513,1235.56,,2.622,235,240,237.5,TRUE
SP-42-D100x355-G1284.56,100,355,42,35,3.55,2.380952381,0.513,1284.56,,2.726,250,255,252.5,TRUE
SP-42-D100x355-G1327.42,100,355,42,35,3.55,2.380952381,0.513,1327.42,,2.817,265,270,267.5,TRUE
SP-42-D100x355-G1356.51,100,355,42,35,3.55,2.380952381,0.513,1356.51,,2.879,285,290,287.5,TRUE
SP-42-D100x355-G1408.57,100,355,42,35,3.55,2.380952381,0.513,1408.57,,2.989,305,310,307.5,TRUE
SP-42-D100x355-G1437.66,100,355,42,35,3.55,2.380952381,0.513,1437.66,,3.051,320,325,322.5,TRUE
SP-42-D100x355-G1486.65,100,355,42,35,3.55,2.380952381,0.513,1486.65,,3.155,345,350,347.5,TRUE
SP-42-D100x355-G1518.81,100,355,42,35,3.55,2.380952381,0.513,1518.81,,3.223,355,360,357.5,TRUE
SP-42-D100x355-G1569.33,100,355,42,35,3.55,2.380952381,0.513,1569.33,,3.33,375,380,377.5,TRUE
SP-42-D100x355-G1593.83,100,355,42,35,3.55,2.380952381,0.513,1593.83,,3.382,395,400,397.5,TRUE
SP-42-D100x355-G1641.29,100,355,42,35,3.55,2.380952381,0.513,1641.29,,3.483,425,430,427.5,TRUE
SP-42-D100x355-G1661.19,100,355,42,35,3.55,2.380952381,0.513,1661.19,,3.525,445,450,447.5,TRUE
SP-42-D100x448-G493,100,448,42,45,4.48,2.380952381,0.504,493,,1.046,30,35,32.5,TRUE
SP-42-D100x448-G520.56,100,448,42,45,4.48,2.380952381,0.504,520.56,,1.105,35,40,37.5,TRUE
SP-42-D100x448-G566.49,100,448,42,45,4.48,2.380952381,0.504,566.49,,1.202,40,45,42.5,TRUE
SP-42-D100x448-G595.58,100,448,42,45,4.48,2.380952381,0.504,595.58,,1.264,45,50,47.5,TRUE
SP-42-D100x448-G633.86,100,448,42,45,4.48,2.380952381,0.504,633.86,,1.345,55,60,57.5,TRUE
SP-42-D100x448-G666.01,100,448,42,45,4.48,2.380952381,0.504,666.01,,1.413,65,70,67.5,TRUE
SP-42-D100x448-G702.75,100,448,42,45,4.48,2.380952381,0.504,702.75,,1.491,70,75,72.5,TRUE
SP-42-D100x448-G739.5,100,448,42,45,4.48,2.380952381,0.504,739.5,,1.569,80,85,82.5,TRUE
SP-42-D100x448-G785.43,100,448,42,45,4.48,2.380952381,0.504,785.43,,1.667,90,95,92.5,TRUE
SP-42-D100x448-G823.71,100,448,42,45,4.48,2.380952381,0.504,823.71,,1.748,100,105,102.5,TRUE
SP-42-D100x448-G866.58,100,448,42,45,4.48,2.380952381,0.504,866.58,,1.839,110,115,112.5,TRUE
SP-42-D100x448-G901.79,100,448,42,45,4.48,2.380952381,0.504,901.79,,1.914,125,130,127.5,TRUE
SP-42-D100x448-G938.54,100,448,42,45,4.48,2.380952381,0.504,938.54,,1.992,140,145,142.5,TRUE
SP-42-D100x448-G967.63,100,448,42,45,4.48,2.380952381,0.504,967.63,,2.053,150,155,152.5,TRUE
SP-42-D100x448-G1008.97,100,448,42,45,4.48,2.380952381,0.504,1008.97,,2.141,160,165,162.5,TRUE
SP-42-D100x448-G1042.65,100,448,42,45,4.48,2.380952381,0.504,1042.65,,2.213,180,185,182.5,TRUE
SP-42-D100x448-G1085.52,100,448,42,45,4.48,2.380952381,0.504,1085.52,,2.304,195,200,197.5,TRUE
SP-42-D100x448-G1114.61,100,448,42,45,4.48,2.380952381,0.504,1114.61,,2.365,210,215,212.5,TRUE
SP-42-D100x448-G1152.88,100,448,42,45,4.48,2.380952381,0.504,1152.88,,2.446,225,230,227.5,TRUE
SP-42-D100x448-G1197.29,100,448,42,45,4.48,2.380952381,0.504,1197.29,,2.541,245,250,247.5,TRUE
SP-42-D100x448-G1227.91,100,448,42,45,4.48,2.380952381,0.504,1227.91,,2.606,260,265,262.5,TRUE
SP-42-D100x448-G1266.18,100,448,42,45,4.48,2.380952381,0.504,1266.18,,2.687,275,280,277.5,TRUE
SP-42-D100x448-G1302.93,100,448,42,45,4.48,2.380952381,0.504,1302.93,,2.765,295,300,297.5,TRUE
SP-42-D100x448-G1344.27,100,448,42,45,4.48,2.380952381,0.504,1344.27,,2.853,315,320,317.5,TRUE
SP-42-D100x448-G1374.89,100,448,42,45,4.48,2.380952381,0.504,1374.89,,2.918,330,335,332.5,TRUE
SP-42-D100x448-G1422.35,100,448,42,45,4.48,2.380952381,0.504,1422.35,,3.018,350,355,352.5,TRUE
SP-42-D100x448-G1454.5,100,448,42,45,4.48,2.380952381,0.504,1454.5,,3.087,375,380,377.5,TRUE
SP-42-D100x448-G1506.56,100,448,42,45,4.48,2.380952381,0.504,1506.56,,3.197,395,400,397.5,TRUE
SP-42-D100x448-G1538.71,100,448,42,45,4.48,2.380952381,0.504,1538.71,,3.265,415,420,417.5,TRUE
SP-42-D100x448-G1570.86,100,448,42,45,4.48,2.380952381,0.504,1570.86,,3.333,435,440,437.5,TRUE
SP-42-D100x448-G1615.26,100,448,42,45,4.48,2.380952381,0.504,1615.26,,3.428,455,460,457.5,TRUE
SP-42-D100x448-G1662.73,100,448,42,45,4.48,2.380952381,0.504,1662.73,,3.528,485,490,487.5,TRUE
SP-42-D100x448-G1681.1,100,448,42,45,4.48,2.380952381,0.504,1681.1,,3.567,505,510,507.5,TRUE
SP-42-D100x529-G384.29,100,529,42,55,5.29,2.380952381,0.486,384.29,,0.815,25,35,30,TRUE
SP-42-D100x529-G425.63,100,529,42,55,5.29,2.380952381,0.486,425.63,,0.903,30,35,32.5,TRUE
SP-42-D100x529-G463.91,100,529,42,55,5.29,2.380952381,0.486,463.91,,0.984,35,40,37.5,TRUE
SP-42-D100x529-G497.59,100,529,42,55,5.29,2.380952381,0.486,497.59,,1.056,40,50,45,TRUE
SP-42-D100x529-G535.87,100,529,42,55,5.29,2.380952381,0.486,535.87,,1.137,50,60,55,TRUE
SP-42-D100x529-G577.21,100,529,42,55,5.29,2.380952381,0.486,577.21,,1.225,60,70,65,TRUE
SP-42-D100x529-G615.48,100,529,42,55,5.29,2.380952381,0.486,615.48,,1.306,70,75,72.5,TRUE
SP-42-D100x529-G650.7,100,529,42,55,5.29,2.380952381,0.486,650.7,,1.381,80,85,82.5,TRUE
SP-42-D100x529-G690.51,100,529,42,55,5.29,2.380952381,0.486,690.51,,1.465,90,95,92.5,TRUE
SP-42-D100x529-G730.31,100,529,42,55,5.29,2.380952381,0.486,730.31,,1.55,100,105,102.5,TRUE
SP-42-D100x529-G760.93,100,529,42,55,5.29,2.380952381,0.486,760.93,,1.615,110,115,112.5,TRUE
SP-42-D100x529-G802.27,100,529,42,55,5.29,2.380952381,0.486,802.27,,1.702,125,130,127.5,TRUE
